Feature,Instance,X,Y,Checkin
A,2789,12467.83,12664.73,3791
A,2790,12741.11,25202.42,1289
A,2791,11049.54,24812.43,134
A,2792,11154.01,23221.1,2612
A,2793,10999.1,23967.78,8764
A,2794,11010.59,22677.08,4044
A,2795,10671.42,24364.72,425
A,2796,10411.95,24864.93,2724
A,2797,10402.75,22577.38,4430
A,2798,10180.28,23441.02,264
A,2799,9546.74,23536.48,4868
A,2800,8841.25,22160.12,248
A,2801,8339.61,21177.26,92
A,2802,8172.67,21792.72,4329
A,2803,7904.34,20938.45,1262
A,2804,7572.88,17551.72,1578
A,2805,7781.24,19154.07,2283
A,2806,7543.96,18909.49,2896
A,2807,7273.9,17038.72,10308
A,2808,7336.11,18613.27,546
A,2809,7170.97,18246.82,8386
A,2810,6841.76,16573.49,2299
A,2811,6953.9,18107.04,1619
A,2812,6662.19,17531.32,4875
A,2813,5931.43,16089.98,472
A,2814,6118.76,17409.92,4674
A,2815,5786.94,16083.97,1747
A,2816,5637.53,16034.65,4982
A,2817,5853.64,19222.49,2211
A,2818,5769.8,17106.21,936
A,2819,5601.18,16706.87,2378
A,2820,5136.79,17812.56,1044
A,2821,5210.2,16057.47,214
A,2822,4757.77,14383.94,2184
A,2823,4701.48,15816.54,1165
A,2824,4635.08,16894.61,514
A,2825,4475.7,14839.57,4376
A,2826,4302.15,15938.02,305
A,2827,4206.78,15373.68,3181
A,2828,4143.54,18187.84,11385
A,2829,3991.87,15734.14,3464
A,2830,4143.39,17061.59,932
A,2831,3793.06,14581.07,3127
A,2832,3700.99,15223.97,3219
A,2833,3551.81,15574.05,5393
A,2834,3287.5,14121.69,2986
A,2835,3162.68,14956.17,368
A,2836,2916.17,13605.99,1073
A,2837,2798.32,14305.86,1006
A,2838,2386.96,12740.62,726
A,2839,10931.27,20516.77,5075
A,2840,10463.42,20147.29,192
A,2841,13121.64,13017.61,600
A,2842,16988.11,24506.21,5884
A,2843,25731.01,38850.63,1752
A,2844,28402,35707.39,3162
A,2845,27387.92,36553.12,868
A,2846,27885.12,37431.59,1156
A,2847,30923.19,23132.3,40
A,2848,30557.31,26091.1,2881
A,2849,29004.44,36098.07,1890
A,2850,32390.74,4514.19,1208
A,2851,37455.7,35979.85,4217
A,2852,36717.31,41348.81,2452
A,2853,36376.74,41202.09,8863
A,2854,34659,45218.37,52
A,2855,40064.15,38938.22,4469
A,2856,8021.94,19714.52,9122
A,2857,7545.78,19752.82,7585
A,2858,42803.98,26848.1,2728
A,2859,42648.87,26305.54,1582
A,2860,42449.8,26716.18,1167
A,2861,51925.2,70911.92,270
A,2862,34452.48,69234.14,728
A,2863,24938.69,61035.16,6145
A,2864,6585.67,18062.18,2938
A,2865,28020.4,36387.57,2035
A,2866,36083.43,3248.21,12943
B,1,65597.32,67859.26,1543
B,2,65495.83,67105.55,134
B,3,65046.13,66592.53,724
B,4,65056.39,63521.47,4261
B,5,64928.64,62574.28,1474
B,6,64809.82,67156.16,3384
B,7,64683.58,66494.4,27
B,8,64660.88,65306.9,2774
B,9,64820.71,63264.13,418
B,10,64553.06,63137.7,766
B,11,64573.92,65991.05,253
B,12,64930.49,64084.39,4824
B,13,64641.84,64215.55,2691
B,14,64259.4,63304.56,1809
B,15,64004.6,63422.71,1233
B,16,63765.7,62747.34,7441
B,17,63584.9,63178.43,2784
B,18,63305.05,63344.2,4011
B,19,63065.78,63713.38,2491
B,20,62997.95,77748.6,190
B,21,62919.99,63279.38,891
B,22,62852.36,84217.69,1250
B,23,62676.24,76859.85,1289
B,24,62673.61,77945.08,580
B,25,62704.6,81452.34,3209
B,26,62703.04,63076.96,99
B,27,62567.27,79758.11,271
B,28,62483.86,84288.59,1510
B,29,62388.88,80735.41,3196
B,30,62514.26,79068.67,454
B,31,62343.64,83428.7,1878
B,32,62296.44,81967.41,2609
B,33,62315.39,78012.53,1016
B,34,62178.09,82397.71,166
B,35,62223.22,78556.76,1695
B,36,61866.6,83773.99,2364
B,37,61767.13,75765.2,1057
B,38,61597.87,77428.01,1912
B,39,61602.81,75394.95,4364
B,40,61800.87,83256.99,262
B,41,61411.71,76022.56,746
B,42,61437.95,84043.06,33
B,43,61187.49,76145.64,348
B,44,61273.39,77284.59,228
B,45,61248.52,75590.55,11516
B,46,61318.75,83367.77,4947
B,47,61157.95,75155.9,2725
B,48,61010.78,76105.53,2572
B,49,60921.87,76445.92,642
B,50,60914.11,77484.28,1911
B,51,60839.3,75032.16,1207
B,52,60760.35,75840.94,1311
B,53,60755.95,74565.61,1652
B,54,60779.1,70635.22,3095
B,55,60906.81,74262.74,9503
B,56,60669.18,76372.18,1524
B,57,60945.91,83514.98,3705
B,58,60756.93,73610.97,1097
B,59,60654.64,70230.36,2214
B,60,60859.14,83793.38,3387
B,61,60579.57,82948.7,2020
B,62,60596.12,77831.75,797
B,63,60570.8,72996.3,4726
B,64,60448.49,70554.62,4301
B,65,60259.49,71077.61,1088
B,66,60221.16,72886.22,2372
B,67,60011.52,71382.25,1543
B,68,60033.21,83139.07,4884
B,69,59875.67,72738.11,2213
B,70,59891.52,71642.08,2342
B,71,59812.86,72041.98,4893
B,72,59570.57,72767.38,1748
B,73,59306.55,72859.89,3619
B,74,59091.82,73181.02,1367
B,75,58781.77,73365.26,10820
B,76,58284.87,73515.94,1925
B,77,58248.73,74535.41,208
B,78,57931.35,74098.63,2905
B,79,56071.95,74006.44,7267
B,80,55849.65,74801.97,378
B,81,55755.85,74315.31,5733
B,82,55558.51,74953.98,1767
B,83,55389.23,75418.73,33
B,84,72299.84,83092.25,645
B,85,71728.99,81350.35,757
B,86,71556.62,84466.57,2000
B,87,71503.29,83836.27,143
B,88,70918.54,70535.19,8905
B,89,70573.63,83736.45,95
B,90,70504.61,70663.56,2703
B,91,70480.5,72718.17,147
B,92,70217.75,71150.66,2798
B,93,70210.18,72955.68,7877
B,94,69880.97,71475.03,3085
B,95,69627.35,66879.07,5768
B,96,69626.31,67913.33,2046
B,97,69714.31,83164.4,616
B,98,69531.73,72789.42,243
B,99,69582.81,69037.18,1004
B,100,69425.47,71399.99,3119
B,101,69433.29,71919.98,203
B,102,69400.45,71003.74,184
B,103,69387.52,69833.88,1608
B,104,69475.73,70209.31,4730
B,105,69371.55,70593.68,242
B,106,69429.5,69355.88,1259
B,107,69337.68,72432.37,1068
B,108,69432.43,68316.61,874
B,109,69416.76,68725.84,1514
B,110,69335.19,82650.26,627
B,111,68933.43,68178.66,213
B,112,69128.73,72918.64,1007
B,113,68781.65,82420.41,691
B,114,68622.41,67395.85,354
B,115,68581.48,73552.19,2102
B,116,68175.13,66749.72,56
B,117,68121.7,66337.75,334
B,118,67716.19,66523.74,95
B,119,67780.55,65861.27,1546
B,120,67623.96,67082.5,1499
B,121,67493.07,67537.63,176
B,122,67332.05,79713.19,1004
B,123,67230.34,67440.73,3832
B,124,67159.7,81813.38,33
B,125,67060.84,79849.66,1681
B,126,66910.05,80814.91,2579
B,127,66918.49,81495.26,2726
B,128,66723.39,80065.23,1223
B,129,66516.87,80017.24,2478
B,130,66423.79,79778.76,2396
B,131,66529.07,68869.92,1401
B,132,66606.71,80470.73,439
B,133,66165.93,80166.21,1866
B,134,66207.55,68197.05,7825
B,135,65842.07,79698.86,31
B,136,65898.25,80447.51,2063
B,137,65677.75,80906.21,3242
B,138,65156.2,80476.29,1574
B,139,64873.07,80930.05,686
B,140,64699.8,80270.86,882
B,141,64245.09,82536.39,3409
B,142,64300.3,80418.06,814
B,143,64268.21,81143.61,2559
B,144,64138.33,83042.27,19861
B,145,64028.27,81736.96,2853
B,146,63762.8,83258.62,2330
B,147,63733.2,82529.91,1976
B,148,63293.52,83707.26,2606
B,149,63007.72,76807.18,2006
B,150,26177.71,65836.31,1430
B,151,49107.4,65150.63,1071
B,152,48955.4,68652.33,153
B,153,49197.5,67613.78,767
B,154,48890.18,66792.77,3481
B,155,48827.94,66241.12,1348
B,156,48719.48,68071.36,2974
B,157,48727.05,67701.77,571
B,158,48926.06,67271.41,957
B,159,48386.69,68385.41,75
B,160,48097.73,58303.02,29
B,161,48036.95,68452.92,1365
B,162,48044.84,67735.01,2783
B,163,47905.01,67405.99,1829
B,164,47666.29,67234.17,23
B,165,47735.22,57879.22,615
B,166,47420.44,67981.74,2335
B,167,47411.57,57787.22,1050
B,168,47235.85,66793.93,839
B,169,47151.23,58110.58,1693
B,170,47242.21,67188.69,5526
B,171,46992.96,58830.24,2152
B,172,47155.37,66090.06,1629
B,173,47021.25,57572.54,4945
B,174,46896.11,59059.88,246
B,175,46864.04,58109.46,4110
B,176,46795.8,58620.29,3670
B,177,46885.68,56262.72,1597
B,178,46860.22,56745.67,4237
B,179,46774,55826.44,1612
B,180,46794.6,57266.95,581
B,181,46679.56,55247.67,2884
B,182,46880.76,69563.68,4039
B,183,46610.97,70919.63,1067
B,184,46450.48,69484.08,2426
B,185,46578.7,68319.03,772
B,186,46564.09,69944.06,4219
B,187,46458.9,70418.06,3553
B,188,46565.75,69135.15,1098
B,189,46368.39,54956.65,311
B,190,46650.71,67632.93,1467
B,191,46508.83,68702.92,1586
B,192,46273.86,71766.65,2388
B,193,46079.98,54954.4,767
B,194,46190.47,68175.02,512
B,195,46314.52,67481.94,3310
B,196,45922.1,68864.82,3583
B,197,45765.94,54363.71,625
B,198,45928.63,69397.2,2371
B,199,45746.3,54601.84,3370
B,200,45598.46,54186.57,1411
B,201,45868.32,69774.85,454
B,202,45455.14,67380.7,3060
B,203,45286.73,54273.69,1377
B,204,45064.23,54882.95,1597
B,205,44796.27,55619.35,578
B,206,44814.15,54878.13,2032
B,207,44844.08,54240.18,1571
B,208,44691.78,55419.4,4002
B,209,44583.6,69424.79,3919
B,210,44531.89,56022.73,813
B,211,44643.06,68971.31,1042
B,212,44452.4,55165.01,3546
B,213,44444.74,65858.42,1165
B,214,44360.87,55918.31,3413
B,215,44385.12,53468.75,178
B,216,44414.18,54469.62,3363
B,217,44354.28,53915.02,140
B,218,43911.46,65156.14,2687
B,219,43834.42,66345.92,2109
B,220,43991.38,65624.78,6808
B,221,43473.26,65417.95,1051
B,222,42777.81,64742.93,5099
B,223,42549.14,64839.59,1967
B,224,42529.81,53406.98,7443
B,225,42608.5,52929.03,1653
B,226,42551.59,54438.64,600
B,227,42122.27,52767.12,259
B,228,42247.41,64588.21,493
B,229,42223.47,65502.76,5117
B,230,42047.87,65313.55,488
B,231,42002.4,65010.48,205
B,232,42076.65,66481.99,783
B,233,42050.06,65748.26,647
B,234,41920.44,52496.44,6557
B,235,41769.32,64635.66,2000
B,236,41817.62,66171.71,6131
B,237,41708.54,66688.32,1090
B,238,41606.12,68359.87,1425
B,239,41618.66,53016.07,8787
B,240,41589.01,67983.36,2475
B,241,41573.52,67387.3,90
B,242,41112.78,68043.01,2121
B,243,41141.78,68653.6,1180
B,244,41085.54,54188.95,1155
B,245,41104.53,67448.55,76
B,246,40972.99,52818.95,5427
B,247,40909.17,54498.32,153
B,248,40813.52,53656.42,1278
B,249,40905.66,53208.21,716
B,250,40597.1,54761.79,350
B,251,40420.65,54889.22,6862
B,252,40375.81,67864.31,1048
B,253,40270.8,54494.83,7493
B,254,39902.53,54980.45,127
B,255,39480.27,67978.18,3387
B,256,39185.23,68237.64,1355
B,257,39308.14,66198.95,4334
B,258,39203.13,66954.15,685
B,259,39275.29,67293.59,3627
B,260,39185.42,67476.96,35
B,261,38928.42,68048.93,1585
B,262,38517.98,69914.04,6461
B,263,38317.26,68989.78,1003
B,264,38097.21,68777.91,3515
B,265,38053.69,69225.06,1158
B,266,37980.11,70166.13,193
B,267,37820.45,69262.85,847
B,268,37661.12,69519.96,524
B,269,37569.43,67916.64,767
B,270,37414.69,67590.13,253
B,271,37368.42,69657,1901
B,272,37216.52,66641.61,3124
B,273,36478.89,69414.85,4947
B,274,33631.57,65604.46,1093
B,275,32842.42,66147.7,3581
B,276,32643.15,66088.58,1092
B,277,32091.39,65922.89,3527
B,278,31826.23,67068.92,5687
B,279,31739.07,67422.67,781
B,280,31447.28,66914.03,1050
B,281,30865.7,67767.16,11840
B,282,30338.63,67947.19,2059
B,283,30259.81,62701.09,2756
B,284,29909.42,67812.49,1696
B,285,29782.08,68038.05,948
B,286,29819.67,68279.8,2543
B,287,29931.63,62891.33,5766
B,288,29489.63,63048.19,62
B,289,29568.36,63312.71,3615
B,290,29440.19,68035.83,5446
B,291,29290.61,67526.4,6280
B,292,29161.18,64772.32,3485
B,293,28976.55,67555.12,1026
B,294,28756.21,64645.52,2299
B,295,28454.61,68275.63,283
B,296,28563.9,65022.1,11192
B,297,28307.18,65457.99,2860
B,298,27858.79,65806.23,2624
B,299,27994.9,68893.64,5473
B,300,27915.67,68499.08,2267
B,301,27796.69,68009.53,859
B,302,27646.55,65600.7,2022
B,303,27819.45,67382.58,136
B,304,27412.58,65870.84,234
B,305,27082.58,67428.34,1250
B,306,26954.93,65791.77,810
B,307,26802.01,67862.75,25
B,308,26492.59,65972.14,1019
B,309,26464.18,68088.94,120
B,310,26259.22,67783.27,10932
B,311,26000.88,67508.96,1928
B,312,25709.6,67246.24,2133
B,313,25394.93,67298.9,1135
B,314,25076.65,67088.66,2200
B,315,24793.87,66892.13,2612
B,316,24390.68,66900.63,6647
B,317,24033.24,66814.47,520
B,318,31126.61,66627.18,1667
B,319,42275.41,52906.31,3770
B,320,58099.59,54048.28,1235
B,321,57909.15,70123.88,1302
B,322,57657.26,59620.15,3552
B,323,57601.93,70161.94,5178
B,324,57627.09,54040.94,3105
B,325,57270.56,59991.95,1860
B,326,57256.08,58721.35,1507
B,327,57259.32,59079.21,1571
B,328,57200.97,54011.86,1554
B,329,57092.1,59720.28,1225
B,330,56946.04,70658.8,448
B,331,56919.66,60426.43,1230
B,332,56969.71,70035.76,2490
B,333,56995.36,55006.35,1102
B,334,56767.14,68820.48,546
B,335,56875.86,68250.37,1053
B,336,56796.03,53788.22,2376
B,337,56601.73,70002.24,2881
B,338,56595.38,69392.4,183
B,339,56461.06,68402.63,146
B,340,56634.03,55157.56,2913
B,341,56298.06,69773.22,188
B,342,56343.04,53585.28,2122
B,343,56028.95,57667.19,272
B,344,56058.08,69079.17,1624
B,345,56141.09,55589.81,150
B,346,56026.24,68246.55,259
B,347,55848.86,53414.8,2191
B,348,55651.15,68978.77,95
B,349,55584.92,57032.24,857
B,350,55628.34,58015.94,2399
B,351,55474.89,69454.39,382
B,352,55368.05,68874.87,1117
B,353,55327.11,71225.1,957
B,354,55314.68,70625.66,1562
B,355,55296.12,69968.58,2159
B,356,55479.8,55892.02,599
B,357,55134.55,71353.56,1418
B,358,55279.68,56505.76,739
B,359,55004.17,72439.4,640
B,360,54985.35,71887.6,5131
B,361,55253.43,53403.73,1956
B,362,54890.61,69786.42,115
B,363,54972.67,70306.63,140
B,364,54844.13,72736.23,1538
B,365,54738.5,73511.85,6171
B,366,54835.04,56087.23,2174
B,367,54624.07,73038.7,4395
B,368,54533.31,71725.09,289
B,369,54566.07,56641.34,259
B,370,54192.14,67453.07,3153
B,371,54042.89,67283.85,3808
B,372,54136.74,66601.91,2164
B,373,54225.61,72364.76,275
B,374,54067.07,71419.75,3412
B,375,53877.94,66903.9,269
B,376,53846.35,67801.42,1130
B,377,53917.65,53683.58,523
B,378,53680.16,72185.15,4608
B,379,53692.06,72734.5,2271
B,380,53636.82,67606.15,409
B,381,53420.51,72634.86,2518
B,382,53421.73,68944.92,3483
B,383,53604.71,71621.85,496
B,384,53326.9,68236.65,3740
B,385,53126.08,68631.53,794
B,386,53023.37,62683.55,787
B,387,53080.22,69066.32,4631
B,388,53136.19,72774.76,1410
B,389,52747.75,68816.71,294
B,390,52883.68,69683.22,423
B,391,52667.04,70276.06,4364
B,392,52689.33,73189.46,978
B,393,52404.47,63620,900
B,394,52475.31,72811.64,1428
B,395,52502.01,71343.27,11389
B,396,52541.56,69402.42,1461
B,397,52098.94,78327.16,2597
B,398,52254.2,78890.52,3097
B,399,52298.46,77080.26,486
B,400,52243.9,73752.69,535
B,401,52013.64,74449.74,1415
B,402,52154.43,71529.06,6720
B,403,51910.22,78565.79,3189
B,404,51930.32,72427.8,1112
B,405,52045.84,76465.49,8597
B,406,51985.72,71960.84,2196
B,407,51971.49,73739.23,634
B,408,51766.79,77731.13,1017
B,409,51585.11,71363.57,3983
B,410,51616.8,72878.35,910
B,411,51793.75,76680.03,4490
B,412,51504.81,71699.47,53
B,413,51538.14,49375.28,3872
B,414,51735.69,75270.15,14597
B,415,51540.75,75881.52,395
B,416,51460.28,48826.68,2191
B,417,51735.62,76958.36,1644
B,418,51405.2,76723.08,450
B,419,51423.72,48339.43,1923
B,420,51295.66,49935.29,545
B,421,51199.15,73363.3,173
B,422,51094.74,74579.28,1075
B,423,51106.05,49664.69,4187
B,424,51125.19,48102.19,8497
B,425,51001.68,74015.17,370
B,426,50958.8,47877,654
B,427,50819.58,75372.13,3208
B,428,50955.5,49340.09,972
B,429,50842.77,76450.56,53
B,430,50988.75,48943.74,1640
B,431,50813.53,48678.09,766
B,432,50381.64,76951.3,814
B,433,50459.89,48449.12,217
B,434,50377.86,49465.67,2899
B,435,50169.95,48607.44,679
B,436,50028.11,49432.48,2072
B,437,50032.63,49051.4,1506
B,438,50264.61,75691.86,3384
B,439,49888.72,48855.2,256
B,440,49862.08,76680.77,103
B,441,49844.97,76167.65,2041
B,442,49610.64,49066.53,69
B,443,49494.7,76454.92,3977
B,444,49119.55,76357.39,1074
B,445,48693.89,53641.94,3029
B,446,48838.08,54314.88,3953
B,447,48501.19,54452.57,2348
B,448,48352.06,55640.41,1386
B,449,48543.37,76651.04,2984
B,450,48398.29,55061.46,1933
B,451,48441.11,56226.64,735
B,452,48362.56,53740.52,591
B,453,48426.93,56704.8,2140
B,454,48133.39,53420.51,819
B,455,48080,55384.75,1526
B,456,48087.84,56701.32,1847
B,457,48116.08,54423.63,1483
B,458,47952.35,52861.1,477
B,459,47894.09,77165.54,3239
B,460,47856.94,53930.25,235
B,461,47754.82,56682.64,1056
B,462,47732.39,53482.9,343
B,463,47893.98,56127.17,4843
B,464,47838.96,57302.63,7827
B,465,47684.5,55337.88,2058
B,466,47643.94,52728.98,1071
B,467,47572.72,51617.77,1251
B,468,47661.68,52254.02,2556
B,469,47441.37,53899.32,3387
B,470,47566.11,55830.22,1731
B,471,47345.24,56369.32,3861
B,472,47352.82,51687.4,2683
B,473,47332.66,56993.82,3117
B,474,47288.34,52837.28,416
B,475,47172.5,53942.37,3908
B,476,47055.84,52868.33,1700
B,477,47177.78,51820.3,218
B,478,47304.44,53372.46,4577
B,479,46765.61,53155.37,41
B,480,46941.43,51950.39,720
B,481,46637.79,52559.27,992
B,482,46749.71,52745.85,259
B,483,46665.33,52196.23,1326
B,484,21999.08,54274.4,111
B,485,21721.05,54329.87,1551
B,486,21179.32,54670.18,6857
B,487,20876.58,55178.35,1971
B,488,39476.77,53550.91,4081
B,489,39622.99,54614.75,1809
B,490,39288.81,54930.49,3793
B,491,39076.36,53975.66,524
B,492,39160.48,55342.31,5002
B,493,38760.08,54142.97,283
B,494,38848.79,55518.99,1269
B,495,38647.12,53577.63,2678
B,496,38668.2,56357.47,1688
B,497,38413.01,55482.78,3670
B,498,38230.74,54522.73,607
B,499,38007.09,56836.72,947
B,500,36923.28,53234.25,1934
B,501,36550.64,52903.13,1118
B,502,36323.85,52359.78,3240
B,503,36115.67,53058.15,2742
B,504,36014.41,53655.27,4372
B,505,35299.03,52285.65,1553
B,506,34651.63,53194.09,241
B,507,34823,52729.48,5628
B,508,31581.28,52151.88,701
B,509,31609.45,51501.31,3488
B,510,31398.34,51320.92,162
B,511,31278.69,51727.86,795
B,512,30829.47,61547.28,675
B,513,30470.31,61733.15,5486
B,514,30232.28,61898.87,4678
B,515,29969.05,62186.74,362
B,516,30064.83,49462.12,3038
B,517,29820.25,61216.25,4611
B,518,29593.87,60144.2,36
B,519,29481.46,61922.19,229
B,520,29448.26,60794.42,4248
B,521,29550.94,62377,7339
B,522,29104.95,61093.01,208
B,523,28944.74,62024.78,264
B,524,28821.29,61339.78,3566
B,525,28436.73,61398.22,4671
B,526,28494.61,60881.62,479
B,527,28436.83,60638.64,1422
B,528,28437,60199.84,267
B,529,28572.61,59920.87,3023
B,530,28140.27,60997,51
B,531,28035.43,57443.8,798
B,532,27983.94,60580.78,1175
B,533,27892.22,59184.58,683
B,534,27859.94,57863.37,2682
B,535,27708.32,61226.82,5591
B,536,27986.48,59778.2,1203
B,537,27728.4,58396.28,205
B,538,27539.64,60372.61,3927
B,539,27566.38,59120.62,4718
B,540,27395.75,58814.77,1496
B,541,27253.1,58017.09,492
B,542,27131.04,58494.05,98
B,543,26539.79,58688.93,1963
B,544,26723.31,59113.83,1199
B,545,26319.76,46196.5,4685
B,546,26600.15,58050.03,1066
B,547,26411.59,46736.95,1219
B,548,26206.47,47199.87,2436
B,549,26131.58,60562.72,1080
B,550,26088.66,59165.69,1809
B,551,26144.2,58337.27,1737
B,552,26003.8,58823.82,4870
B,553,25875.82,61072.81,1759
B,554,25871.77,59874.42,1332
B,555,25841.25,60357.83,1533
B,556,25745.2,59400.58,1061
B,557,25898.1,57639.04,3322
B,558,25628.5,58981.39,3751
B,559,25499.83,45568.07,1435
B,560,25711.33,57950.36,1277
B,561,25585.17,58363.21,1887
B,562,25475.93,59386.84,816
B,563,25397.75,60046.86,1234
B,564,25371.5,60628.96,3758
B,565,25002.68,60184.79,5308
B,566,25002.05,59349.88,3975
B,567,24758.23,59754.78,3592
B,568,24576.92,54304.87,2520
B,569,24435.92,54610.94,4078
B,570,24277.29,55012.12,5910
B,571,24417.4,58837.52,2542
B,572,24065.37,55365.56,2418
B,573,24121.03,56444.98,1124
B,574,23877.6,55698.26,933
B,575,23929.03,57791.56,3622
B,576,23713.73,56020.13,650
B,577,23870.86,57064.63,3370
B,578,23602.37,54017.7,1303
B,579,23635.95,58345.1,5808
B,580,23581.34,55132.62,556
B,581,23861.45,58216.42,2295
B,582,23529.84,52858.37,4252
B,583,23767.69,58642.36,834
B,584,23494.34,57712.55,4429
B,585,23602,58997.22,1557
B,586,23404.57,55482.59,3081
B,587,23642.48,53378.87,1627
B,588,23303.09,54719.12,1833
B,589,23211.41,54189.05,1042
B,590,23143.34,56151.19,782
B,591,23084.54,53594.59,60
B,592,23038.31,55106.17,3226
B,593,22819.74,54695.37,191
B,594,22903.43,45598.38,1210
B,595,22754.83,53953.47,12026
B,596,22710.73,46220.98,1491
B,597,22485.65,54186.8,10127
B,598,22718.48,45110.85,2250
B,599,22427.6,45611.96,1323
B,600,22545.13,44331.3,2414
B,601,22234.15,54955.27,4695
B,602,22290.65,46446.69,3109
B,603,22200.45,51991.67,43
B,604,22026.44,54508.88,747
B,605,22114.27,46002.65,356
B,606,22037.63,51118.34,2930
B,607,22108.89,44664.83,3260
B,608,22037.28,53781.23,2779
B,609,21764.88,53934.56,8717
B,610,21702.83,44099.14,4452
B,611,21631.96,51577.35,2291
B,612,21736.37,53340.98,293
B,613,21630.79,55146.46,1442
B,614,21532.52,43605.16,626
B,615,21393.46,46212.51,1270
B,616,21421.94,55687.62,3525
B,617,21302.76,50477.97,4396
B,618,21273.05,52839.16,1848
B,619,21237.69,53340.56,919
B,620,21138.83,51334.92,4232
B,621,21235.91,54127.35,190
B,622,21271.2,52046.52,3384
B,623,21029.11,45348.74,1122
B,624,20939.07,43662.68,70
B,625,20938.46,52268.97,2092
B,626,21003.94,50004.12,7364
B,627,20687.05,45240.9,1974
B,628,20832.94,50568.46,54
B,629,20783.08,51227.62,1050
B,630,20696.32,43333.38,3925
B,631,20731.5,46827.91,941
B,632,20672.85,46204.09,724
B,633,20560.14,51898.28,5681
B,634,20588.71,48888.64,2718
B,635,20857.14,45884.55,5905
B,636,20421.75,50841.38,604
B,637,20317.47,46728.79,2113
B,638,20577.6,52775.13,2831
B,639,20440.1,43503.01,7745
B,640,20378.48,49514.73,1277
B,641,20288.13,46076.73,2654
B,642,20245.27,42819.82,497
B,643,20257,51443.4,2415
B,644,20214.39,50072.9,2198
B,645,20055.16,46032.78,2701
B,646,20128.2,52061.77,470
B,647,20049.31,45325.59,710
B,648,20057.83,46665.31,2608
B,649,20009.61,43050.84,1739
B,650,19927.34,49762.23,4051
B,651,20020.88,50704.24,4782
B,652,19843.67,46076.44,68
B,653,19843.27,51277.19,294
B,654,19765.96,42799.61,4520
B,655,19734.66,50360.93,5406
B,656,19685.88,51770.23,237
B,657,19592.05,46382.49,1252
B,658,19529.67,45925.07,3047
B,659,19704.61,48994.41,659
B,660,19552.49,43731.16,818
B,661,19538,42235.98,2450
B,662,19534.44,44529.09,1285
B,663,19485.89,45034.72,8306
B,664,19510.25,49860.9,1889
B,665,19509.01,45378.14,190
B,666,19283.86,45962.19,4795
B,667,19249.4,44496.17,1740
B,668,19394.89,49245.63,5980
B,669,19187.79,49635.76,461
B,670,19270.43,48284.27,3313
B,671,19361.33,48563.51,2909
B,672,19024.29,45371.63,4876
B,673,18874.79,45759.22,2696
B,674,19073.37,50516.58,1714
B,675,18886.82,49251.99,11654
B,676,18789.01,46191.06,3120
B,677,18836.92,46616.71,2352
B,678,18600.41,45471.72,1383
B,679,18657.93,44905.93,3874
B,680,18562,50797.38,1395
B,681,18521.12,47054.8,1273
B,682,18371.95,45684.08,1053
B,683,18379.44,47429.84,370
B,684,18345.7,46620.67,2550
B,685,18208.51,46365.11,985
B,686,18268.62,47934.78,315
B,687,17987.52,48245.64,1847
B,688,17816.19,45545.34,1104
B,689,17931.09,45885.06,1474
B,690,17941.82,47625.79,1532
B,691,17727.01,46306.4,835
B,692,17537.54,46761.73,814
B,693,71046.93,22856.06,1801
B,694,70930.23,22462.96,1098
B,695,70631.67,22525.11,385
B,696,70580.75,23575.21,1736
B,697,70259.01,23676.63,1095
B,698,70096.77,22367.58,4708
B,699,70052.53,26933.47,150
B,700,70261.18,22556.76,31
B,701,70183.67,23168.8,391
B,702,69911.56,23853.42,1389
B,703,69872.23,22532.68,2115
B,704,69955.64,26228.64,2490
B,705,69755.61,25080.67,4124
B,706,69685.93,22331.76,10677
B,707,69668.01,23614.42,4937
B,708,69672.94,26609.65,104
B,709,69676.84,25972.43,1107
B,710,69560.49,25594.45,7236
B,711,69477.5,23697.78,437
B,712,69408.15,26666.69,964
B,713,69412.44,22321.01,5446
B,714,69457.42,24929.64,548
B,715,69187.44,22425.94,5455
B,716,69222.65,26997.55,9426
B,717,69315.06,24470.18,1942
B,718,69150.37,24016.33,193
B,719,69059.39,27417.59,1666
B,720,69085.33,27854.5,89
B,721,68991.23,28210.93,2431
B,722,68939.51,24998.97,5459
B,723,68920.62,22173.76,1283
B,724,68849.28,21665.63,2373
B,725,68846.73,24701.34,109
B,726,69103.83,23524.33,1219
B,727,69031.11,25911.59,252
B,728,68966.81,25499.72,3735
B,729,68690.18,24655.39,5962
B,730,68713.68,22669.98,1798
B,731,68610.14,23165.35,1477
B,732,68711.77,26863.98,269
B,733,68617.62,24219.67,465
B,734,68585.6,21683.25,364
B,735,68855.83,26393.86,3606
B,736,68478.02,28029,348
B,737,68561.19,28345.59,1553
B,738,68373.62,24044.45,1003
B,739,68522.43,27270,7201
B,740,68309.65,24831.56,3193
B,741,68309.99,28826.07,3064
B,742,68195.5,21622.19,2002
B,743,68166.57,24211.87,1762
B,744,68306.39,23236.06,311
B,745,68191.94,22773.36,380
B,746,68351.16,27749.59,147
B,747,68047.4,24827.42,2777
B,748,68070.39,29114.85,1117
B,749,67950.62,21629.3,2764
B,750,68012.13,22679.23,1666
B,751,67847,22398.63,1439
B,752,67899.34,24048.57,7548
B,753,67848.27,24602.2,2357
B,754,67691.38,21736.94,3635
B,755,67757.32,23783.98,3463
B,756,67602.03,24457.73,536
B,757,67461.57,22042.05,2342
